,TIME,RATE,ERROR,FRACEXP
577,118022990.44376001,74.58061,8.636006,1.0
578,118022991.44376001,68.9668,8.304625,1.0
579,118022992.44376001,66.576,8.159411,1.0
580,118022993.44376001,62.99085,7.9366775,1.0
581,118022994.44376001,65.511406,8.093912,1.0
582,118022995.44376001,91.23616,9.551763,1.0
583,118022996.44376001,82.76664,9.097617,1.0
584,118022997.44376001,69.208694,8.319177,1.0
585,118022998.44376001,62.00139,7.874096,1.0
586,118022999.44376001,80.93591,8.996439,1.0
587,118023000.44376001,72.379906,8.507638,1.0
588,118023001.44376001,71.496025,8.455532,1.0
589,118023002.44376001,77.070564,8.778984,1.0
590,118023003.44376001,80.774956,8.987489,1.0
591,118023004.44376001,89.79271,9.475902,1.0
592,118023005.44376001,79.49559,8.91603,1.0
593,118023006.44376001,65.50925,8.093779,1.0
594,118023007.44376001,74.72592,8.644416,1.0
595,118023008.44376001,71.4221,8.4511595,1.0
596,118023009.44376001,97.125496,9.8552265,1.0
597,118023010.44376001,60.610138,7.785251,1.0
598,118023011.44376001,89.03587,9.435883,1.0
599,118023012.44376001,53.981,7.347176,1.0
600,118023013.44376001,66.812706,8.173904,1.0
601,118023014.44376001,79.723114,8.928781,1.0
602,118023015.44376001,82.74421,9.096384,1.0
603,118023016.44376001,63.09928,7.943506,1.0
604,118023017.44376001,73.746025,8.58755,1.0
605,118023018.44376001,70.008736,8.367123,1.0
606,118023019.44376001,64.415794,8.025945,1.0
607,118023020.44376001,72.55851,8.518128,1.0
608,118023021.44376001,75.77395,8.7048235,1.0
609,118023022.44376001,88.89477,9.428402,1.0
610,118023023.44376001,102.82864,10.140446,1.0
611,118023024.44376001,67.494835,8.215524,1.0
612,118023025.44376001,67.77811,8.232746,1.0
613,118023026.44376001,59.340294,7.703265,1.0
614,118023027.44376001,83.0266,9.111894,1.0
615,118023028.44376001,63.23168,7.951835,1.0
616,118023029.44376001,78.29011,8.848169,1.0
617,118023030.44376001,83.21034,9.12197,1.0
618,118023031.44376001,74.51818,8.632391,1.0
619,118023032.44376001,79.62704,8.923398,1.0
620,118023033.44376001,72.57316,8.518988,1.0
621,118023034.44376001,58.530758,7.65054,1.0
622,118023035.44376001,99.41917,9.970916,1.0
623,118023036.44376001,75.207664,8.6722355,1.0
624,118023037.44376001,71.42113,8.451102,1.0
625,118023038.44376001,83.03884,9.112565,1.0
626,118023039.44376001,73.7751,8.589243,1.0
627,118023040.44376001,71.37902,8.44861,1.0
628,118023041.44376001,74.743355,8.645424,1.0
629,118023042.44376001,59.85195,7.7364044,1.0
630,118023043.44376001,73.67874,8.583632,1.0
631,118023044.44376001,89.776344,9.475038,1.0
632,118023045.44376001,59.692947,7.726121,1.0
633,118023046.44376001,86.48135,9.299535,1.0
634,118023047.44376001,85.35092,9.238556,1.0
635,118023048.44376001,87.545654,9.356584,1.0
636,118023049.44376001,81.99568,9.055147,1.0
637,118023050.44376001,82.84735,9.102052,1.0
638,118023051.44376001,63.158978,7.9472623,1.0
639,118023052.44376001,68.94897,8.303552,1.0
640,118023053.44376001,86.13145,9.280703,1.0
641,118023054.44376001,73.729645,8.5865965,1.0
642,118023055.44376001,68.97363,8.305037,1.0
643,118023056.44376001,68.708145,8.289038,1.0
644,118023057.44376001,62.947586,7.9339514,1.0
645,118023058.44376001,70.21863,8.379656,1.0
646,118023059.44376001,76.97833,8.773729,1.0
647,118023060.44376001,82.95265,9.107835,1.0
648,118023061.44376001,63.09987,7.9435425,1.0
649,118023062.44376001,89.84024,9.478409,1.0
650,118023063.44376001,78.51687,8.860974,1.0
651,118023064.44376001,81.64308,9.035656,1.0
652,118023065.44376001,84.01488,9.165963,1.0
653,118023066.44376001,83.25621,9.124484,1.0
654,118023067.44376001,70.28229,8.383453,1.0
655,118023068.44376001,74.619484,8.638257,1.0
656,118023069.44376001,72.44653,8.511553,1.0
657,118023070.44376001,93.79388,9.684724,1.0
658,118023071.44376001,67.70866,8.228527,1.0
659,118023072.44376001,75.02807,8.661875,1.0
660,118023073.44376001,69.23076,8.320502,1.0
661,118023074.44376001,84.095146,9.170341,1.0
662,118023075.44376001,72.526474,8.516248,1.0
663,118023076.44376001,82.84776,9.102075,1.0
664,118023077.44376001,90.987785,9.538752,1.0
665,118023078.44376001,71.32502,8.445415,1.0
666,118023079.44376001,68.7586,8.292081,1.0
667,118023080.44376001,80.50685,8.972561,1.0
668,118023081.44376001,73.74452,8.587463,1.0
669,118023082.44376001,79.534454,8.918209,1.0
670,118023083.44376001,74.95387,8.657591,1.0
671,118023084.44376001,88.70598,9.4183855,1.0
672,118023085.44376001,77.40755,8.798156,1.0
673,118023086.44376001,69.041115,8.309098,1.0
674,118023087.44376001,74.755844,8.646146,1.0
675,118023088.44376001,76.99478,8.774667,1.0
676,118023089.44376001,74.616776,8.638101,1.0
677,118023090.44376001,69.96004,8.364212,1.0
678,118023091.44376001,79.58822,8.921223,1.0
679,118023092.44376001,59.63295,7.7222376,1.0
680,118023093.44376001,62.84474,7.9274673,1.0
681,118023094.44376001,74.79764,8.648562,1.0
682,118023095.44376001,92.469795,9.616121,1.0
683,118023096.44376001,76.11729,8.724523,1.0
684,118023097.44376001,60.63253,7.7866893,1.0
685,118023098.44376001,71.59404,8.461327,1.0
686,118023099.44376001,65.46857,8.091265,1.0
687,118023100.44376001,71.43002,8.451629,1.0
688,118023101.44376001,99.53792,9.97687,1.0
689,118023102.44376001,81.60553,9.033578,1.0
690,118023103.44376001,61.891304,7.8671026,1.0
691,118023104.44376001,60.726685,7.7927327,1.0
692,118023105.44376001,87.63522,9.361369,1.0
693,118023106.44376001,63.139793,7.9460554,1.0
694,118023107.44376001,76.00682,8.718189,1.0
695,118023108.44376001,72.260925,8.500643,1.0
696,118023109.44376001,60.99548,7.8099604,1.0
697,118023110.44376001,75.26996,8.675826,1.0
698,118023111.44376001,58.601284,7.6551476,1.0
699,118023112.44376001,79.67498,8.9260845,1.0
700,118023113.44376001,69.288216,8.323955,1.0
701,118023114.44376001,78.28808,8.848055,1.0
702,118023115.44376001,87.56738,9.357744,1.0
703,118023116.44376001,69.0273,8.308267,1.0
704,118023117.44376001,77.19776,8.786225,1.0
705,118023118.44376001,63.16289,7.9475083,1.0
706,118023119.44376001,73.89005,8.595932,1.0
707,118023120.44376001,85.52285,9.247856,1.0
708,118023121.44376001,63.2398,7.9523454,1.0
709,118023122.44376001,79.72192,8.928713,1.0
710,118023123.44376001,60.967144,7.808146,1.0
711,118023124.44376001,80.69062,8.982796,1.0
712,118023125.44376001,78.28942,8.848131,1.0
713,118023126.44376001,72.73435,8.528443,1.0
714,118023127.44376001,75.7483,8.70335,1.0
715,118023128.44376001,60.88223,7.8027067,1.0
716,118023129.44376001,83.1269,9.117395,1.0
717,118023130.44376001,72.64315,8.523095,1.0
718,118023131.44376001,87.70624,9.365161,1.0
719,118023132.44376001,82.77358,9.097999,1.0
720,118023133.44376001,75.760025,8.704023,1.0
721,118023134.44376001,75.96219,8.715629,1.0
722,118023135.44376001,80.59821,8.977651,1.0
723,118023136.44376001,79.616776,8.922823,1.0
724,118023137.44376001,81.606895,9.033653,1.0
725,118023138.44376001,80.65769,8.980963,1.0
726,118023139.44376001,73.50318,8.5734,1.0
727,118023140.44376001,70.065025,8.370485,1.0
728,118023141.44376001,87.49209,9.353721,1.0
729,118023142.44376001,77.18883,8.785717,1.0
730,118023143.44376001,67.82078,8.235337,1.0
731,118023144.44376001,73.691444,8.5843725,1.0
732,118023145.44376001,66.682434,8.165932,1.0
733,118023146.44376001,79.425224,8.912083,1.0
734,118023147.44376001,65.5932,8.098963,1.0
735,118023148.44376001,75.85192,8.709301,1.0
736,118023149.44376001,62.17402,7.8850503,1.0
737,118023150.44376001,57.57048,7.5875216,1.0
738,118023151.44376001,56.60546,7.52366,1.0
739,118023152.44376001,73.67028,8.583139,1.0
740,118023153.44376001,60.94784,7.80691,1.0
741,118023154.44376001,65.49825,8.093099,1.0
742,118023155.44376001,80.81838,8.989904,1.0
743,118023156.44376001,70.05259,8.369742,1.0
744,118023157.44376001,66.67577,8.165524,1.0
745,118023158.44376001,74.9236,8.655842,1.0
746,118023159.44376001,78.27895,8.847539,1.0
747,118023160.44376001,79.337944,8.907185,1.0
748,118023161.44376001,73.794624,8.59038,1.0
749,118023162.44376001,65.56485,8.097213,1.0
750,118023163.44376001,72.56828,8.518702,1.0
751,118023164.44376001,80.61808,8.978757,1.0
752,118023165.44376001,67.96683,8.2442,1.0
753,118023166.44376001,62.070877,7.878507,1.0
754,118023167.44376001,69.1029,8.312816,1.0
755,118023168.44376001,91.846466,9.583656,1.0
756,118023169.44376001,71.4227,8.451195,1.0
757,118023170.44376001,55.380226,7.441789,1.0
758,118023171.44376001,60.929195,7.8057156,1.0
759,118023172.44376001,64.4544,8.02835,1.0
760,118023173.44376001,85.103546,9.225159,1.0
761,118023174.44376001,89.853065,9.479086,1.0
762,118023175.44376001,77.194984,8.786068,1.0
763,118023176.44376001,95.67454,9.781336,1.0
764,118023177.44376001,54.011272,7.349236,1.0
765,118023178.44376001,77.06721,8.778793,1.0
766,118023179.44376001,69.00479,8.306912,1.0
767,118023180.44376001,72.655754,8.523834,1.0
768,118023181.44376001,70.24912,8.3814745,1.0
769,118023182.44376001,74.84967,8.65157,1.0
770,118023183.44376001,99.354355,9.967666,1.0
771,118023184.44376001,75.89589,8.711824,1.0
772,118023185.44376001,74.63629,8.63923,1.0
773,118023186.44376001,78.39379,8.854027,1.0
774,118023187.44376001,61.00793,7.810757,1.0
775,118023188.44376001,74.82796,8.650315,1.0
776,118023189.44376001,60.857544,7.8011246,1.0
777,118023190.44376001,73.57047,8.577323,1.0
778,118023191.44376001,64.49865,8.031105,1.0
779,118023192.44376001,73.747154,8.587616,1.0
780,118023193.44376001,79.47656,8.914963,1.0
781,118023194.44376001,73.56077,8.576757,1.0
782,118023195.44376001,55.216473,7.4307785,1.0
783,118023196.44376001,80.80832,8.989345,1.0
784,118023197.44376001,88.802704,9.423518,1.0
785,118023198.44376001,68.97267,8.304978,1.0
786,118023199.44376001,62.25194,7.88999,1.0
787,118023200.44376001,77.0116,8.775625,1.0
788,118023201.44376001,57.533157,7.5850616,1.0
789,118023202.44376001,69.22997,8.320456,1.0
790,118023203.44376001,64.467384,8.029159,1.0
791,118023204.44376001,71.283,8.442925,1.0
792,118023205.44376001,75.9186,8.713128,1.0
793,118023206.44376001,64.09503,8.005938,1.0
794,118023207.44376001,72.7022,8.526559,1.0
795,118023208.44376001,82.96647,9.108593,1.0
796,118023209.44376001,70.344795,8.38718,1.0
797,118023210.44376001,70.218575,8.379652,1.0
798,118023211.44376001,85.10306,9.225132,1.0
799,118023212.44376001,64.29319,8.018304,1.0
800,118023213.44376001,85.272644,9.234319,1.0
801,118023214.44376001,61.123016,7.818121,1.0
802,118023215.44376001,73.57566,8.577625,1.0
803,118023216.44376001,81.802574,9.044477,1.0
804,118023217.44376001,85.041885,9.221816,1.0
805,118023218.44376001,70.40382,8.390698,1.0
806,118023219.44376001,79.449326,8.913435,1.0
807,118023220.44376001,70.08095,8.371436,1.0
808,118023221.44376001,71.4967,8.455572,1.0
809,118023222.44376001,66.851524,8.176278,1.0
810,118023223.44376001,89.811714,9.476904,1.0
811,118023224.44376001,86.15787,9.282126,1.0
812,118023225.44376001,77.078545,8.779439,1.0
813,118023226.44376001,70.300865,8.384562,1.0
814,118023227.44376001,74.88829,8.653802,1.0
815,118023228.44376001,90.90449,9.534385,1.0
816,118023229.44376001,79.32279,8.906334,1.0
817,118023230.44376001,76.94965,8.772095,1.0
818,118023231.44376001,87.445404,9.351225,1.0
819,118023232.44376001,85.1845,9.229545,1.0
820,118023233.44376001,69.901985,8.360741,1.0
821,118023234.44376001,86.1139,9.2797575,1.0
822,118023235.44376001,55.214157,7.430623,1.0
823,118023236.44376001,70.10913,8.373119,1.0
824,118023237.44376001,68.06535,8.250173,1.0
825,118023238.44376001,83.98947,9.164577,1.0
826,118023239.44376001,77.112434,8.781368,1.0
827,118023240.44376001,71.24772,8.440836,1.0
828,118023241.44376001,58.671238,7.659715,1.0
829,118023242.44376001,60.87116,7.801997,1.0
830,118023243.44376001,73.576805,8.577692,1.0
831,118023244.44376001,72.60466,8.520837,1.0
832,118023245.44376001,70.24228,8.381066,1.0
833,118023246.44376001,51.838837,7.199919,1.0
834,118023247.44376001,70.366005,8.388445,1.0
835,118023248.44376001,54.18033,7.3607287,1.0
836,118023249.44376001,78.030495,8.8334875,1.0
837,118023250.44376001,64.398605,8.024874,1.0
838,118023251.44376001,92.006935,9.592025,1.0
839,118023252.44376001,67.83639,8.236285,1.0
840,118023253.44376001,83.96639,9.163318,1.0
841,118023254.44376001,69.13861,8.314963,1.0
842,118023255.44376001,68.09223,8.2518015,1.0
843,118023256.44376001,79.40555,8.910979,1.0
844,118023257.44376001,69.11348,8.313452,1.0
845,118023258.44376001,74.81569,8.649607,1.0
846,118023259.44376001,73.72189,8.586145,1.0
847,118023260.44376001,66.76455,8.170958,1.0
848,118023261.44376001,80.54883,8.9749,1.0
849,118023262.44376001,84.96833,9.217827,1.0
850,118023263.44376001,58.668293,7.659523,1.0
851,118023264.44376001,87.46142,9.352081,1.0
852,118023265.44376001,72.51926,8.515824,1.0
853,118023266.44376001,65.66374,8.103316,1.0
854,118023267.44376001,75.8578,8.709639,1.0
855,118023268.44376001,69.282166,8.323591,1.0
856,118023269.44376001,83.894226,9.159379,1.0
857,118023270.44376001,87.57894,9.358362,1.0
858,118023271.44376001,72.529526,8.516427,1.0
859,118023272.44376001,82.68811,9.0933,1.0
860,118023273.44376001,67.957,8.243604,1.0
861,118023274.44376001,71.357605,8.447343,1.0
862,118023275.44376001,64.37558,8.023439,1.0
863,118023276.44376001,86.12325,9.280261,1.0
864,118023277.44376001,57.439247,7.5788684,1.0
865,118023278.44376001,78.03978,8.834013,1.0
866,118023279.44376001,76.93436,8.771223,1.0
867,118023280.44376001,65.86626,8.115803,1.0
868,118023281.44376001,68.91253,8.301357,1.0
869,118023282.44376001,66.67972,8.165765,1.0
870,118023283.44376001,67.89005,8.239542,1.0
871,118023284.44376001,75.84959,8.709167,1.0
872,118023285.44376001,66.825714,8.1747,1.0
873,118023286.44376001,72.58188,8.5195,1.0
874,118023287.44376001,53.978905,7.3470335,1.0
875,118023288.44376001,77.039185,8.777197,1.0
876,118023289.44376001,92.16676,9.600352,1.0
877,118023290.44376001,74.735344,8.64496,1.0
878,118023291.44376001,80.608,8.978196,1.0
879,118023292.44376001,86.38214,9.294199,1.0
880,118023293.44376001,78.347855,8.851433,1.0
881,118023294.44376001,71.286026,8.443106,1.0
882,118023295.44376001,80.49122,8.97169,1.0
883,118023296.44376001,74.81533,8.649586,1.0
884,118023297.44376001,63.02784,7.9390073,1.0
885,118023298.44376001,67.843925,8.236742,1.0
886,118023299.44376001,80.616295,8.978658,1.0
887,118023300.44376001,79.56657,8.92001,1.0
888,118023301.44376001,61.09602,7.8163943,1.0
889,118023302.44376001,79.59848,8.921798,1.0
890,118023303.44376001,71.17707,8.43665,1.0
891,118023304.44376001,91.00133,9.539461,1.0
892,118023305.44376001,71.51793,8.456827,1.0
893,118023306.44376001,82.77269,9.09795,1.0
894,118023307.44376001,95.77248,9.786342,1.0
895,118023308.44376001,69.1282,8.314337,1.0
896,118023309.44376001,78.10437,8.837667,1.0
897,118023310.44376001,73.63628,8.581159,1.0
898,118023311.44376001,74.96898,8.658463,1.0
899,118023312.44376001,99.167,9.958262,1.0
900,118023313.44376001,90.02813,9.488316,1.0
901,118023314.44376001,73.79309,8.59029,1.0
902,118023315.44376001,66.77387,8.171528,1.0
903,118023316.44376001,55.173878,7.427912,1.0
904,118023317.44376001,73.76703,8.588774,1.0
905,118023318.44376001,73.41747,8.568399,1.0
906,118023319.44376001,71.63102,8.463511,1.0
907,118023320.44376001,81.58244,9.0323,1.0
908,118023321.44376001,64.34591,8.02159,1.0
909,118023322.44376001,73.66712,8.582955,1.0
910,118023323.44376001,78.36231,8.852249,1.0
911,118023324.44376001,79.410255,8.911243,1.0
912,118023325.44376001,79.135124,8.895793,1.0
913,118023326.44376001,67.92118,8.24143,1.0
914,118023327.44376001,87.46468,9.352256,1.0
915,118023328.44376001,65.797035,8.111537,1.0
916,118023329.44376001,76.99916,8.774917,1.0
917,118023330.44376001,76.121956,8.72479,1.0
918,118023331.44376001,93.23009,9.655573,1.0
919,118023332.44376001,54.317284,7.370026,1.0
920,118023333.44376001,80.76387,8.986872,1.0
921,118023334.44376001,78.13436,8.839364,1.0
922,118023335.44376001,60.0298,7.74789,1.0
923,118023336.44376001,79.726685,8.92898,1.0
924,118023337.44376001,73.90174,8.596612,1.0
925,118023338.44376001,73.63895,8.581314,1.0
926,118023339.44376001,76.35786,8.738298,1.0
927,118023340.44376001,72.402954,8.508992,1.0
928,118023341.44376001,77.0273,8.77652,1.0
929,118023342.44376001,73.54996,8.576127,1.0
930,118023343.44376001,73.596596,8.578846,1.0
931,118023344.44376001,74.947205,8.657206,1.0
932,118023345.44376001,63.223488,7.9513197,1.0
933,118023346.44376001,79.687744,8.926799,1.0
934,118023347.44376001,74.70827,8.643394,1.0
935,118023348.44376001,82.86635,9.103096,1.0
936,118023349.44376001,84.02791,9.166674,1.0
937,118023350.44376001,91.941154,9.588595,1.0
938,118023351.44376001,72.673096,8.524852,1.0
939,118023352.44376001,65.373436,8.085384,1.0
940,118023353.44376001,67.0567,8.188816,1.0
941,118023354.44376001,61.281124,7.828226,1.0
942,118023355.44376001,63.07693,7.9420986,1.0
943,118023356.44376001,61.115982,7.8176713,1.0
944,118023357.44376001,80.56555,8.975832,1.0
945,118023358.44376001,66.67469,8.165457,1.0
946,118023359.44376001,66.42215,8.149979,1.0
947,118023360.44376001,71.37638,8.448454,1.0
948,118023361.44376001,68.09724,8.252105,1.0
949,118023362.44376001,73.651764,8.582061,1.0
950,118023363.44376001,66.777725,8.171764,1.0
951,118023364.44376001,66.76181,8.17079,1.0
952,118023365.44376001,78.38733,8.853662,1.0
953,118023366.44376001,61.076885,7.8151703,1.0
954,118023367.44376001,73.60124,8.579117,1.0
955,118023368.44376001,62.147053,7.8833404,1.0
956,118023369.44376001,67.56926,8.220053,1.0
957,118023370.44376001,87.496544,9.353959,1.0
958,118023371.44376001,73.8066,8.591077,1.0
959,118023372.44376001,58.70391,7.6618476,1.0
960,118023373.44376001,82.7455,9.096456,1.0
961,118023374.44376001,68.01017,8.246828,1.0
962,118023375.44376001,73.5033,8.573407,1.0
963,118023376.44376001,70.05686,8.369998,1.0
964,118023377.44376001,65.4919,8.092707,1.0
965,118023378.44376001,88.57395,9.411373,1.0
966,118023379.44376001,85.37954,9.240105,1.0
967,118023380.44376001,81.57615,9.031952,1.0
968,118023381.44376001,69.27802,8.323342,1.0
969,118023382.44376001,69.07984,8.311428,1.0
970,118023383.44376001,74.71711,8.643906,1.0
971,118023384.44376001,82.8374,9.101505,1.0
972,118023385.44376001,95.26674,9.7604685,1.0
973,118023386.44376001,69.054306,8.309892,1.0
974,118023387.44376001,87.46309,9.35217,1.0
975,118023388.44376001,70.33022,8.386312,1.0
976,118023389.44376001,69.073746,8.311062,1.0
977,118023390.44376001,81.84611,9.046884,1.0
978,118023391.44376001,72.57547,8.519124,1.0
979,118023392.44376001,68.05207,8.249368,1.0
980,118023393.44376001,80.560616,8.975556,1.0
981,118023394.44376001,69.08146,8.311525,1.0
982,118023395.44376001,72.6837,8.525474,1.0
983,118023396.44376001,70.16628,8.376532,1.0
984,118023397.44376001,80.45746,8.969809,1.0
985,118023398.44376001,65.36501,8.084864,1.0
986,118023399.44376001,76.19516,8.728984,1.0
987,118023400.44376001,73.6243,8.580461,1.0
988,118023401.44376001,87.46354,9.352195,1.0
989,118023402.44376001,73.74003,8.587201,1.0
990,118023403.44376001,75.994064,8.717458,1.0
991,118023404.44376001,68.88436,8.299661,1.0
992,118023405.44376001,72.42078,8.510039,1.0
993,118023406.44376001,72.349335,8.505841,1.0
994,118023407.44376001,70.18225,8.377484,1.0
995,118023408.44376001,94.56367,9.724385,1.0
996,118023409.44376001,70.00756,8.367052,1.0
